Age (bin),Age,Answer,Negative Count,Category,Email Address,End Date,External Data Reference,Finished,Gender,IP Address,Location Accuracy,Location Latitude,Location Longitude,Name,Number of Records,QuestionID,Score,Question Text,Question ID,ResponseID (demographics),Response ID,Response Set,Start Date,Status,Type of Customer
60,65,Highly Dissatisfied,1,Waiting Time,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,2,1,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_38eKda5HDEOB2m1,R_38eKda5HDEOB2m1,Default Response Set,8/7/17 13:20,2,Frequent
40,52,Dissatisfied,1,Waiting Time,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,2,2,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_etva6jTaxgU85x3,R_etva6jTaxgU85x3,Default Response Set,8/7/17 13:20,2,Frequent
40,58,Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,3,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_5cmyWmA8fSjrR9X,R_5cmyWmA8fSjrR9X,Default Response Set,8/7/17 13:20,2,Casual
20,27,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_8f5b0z0OQDiInXf,R_8f5b0z0OQDiInXf,Default Response Set,8/7/17 13:20,2,Casual
40,58,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_5cmyWmA8fSjrR9X,R_5cmyWmA8fSjrR9X,Default Response Set,8/7/17 13:20,2,Casual
20,27,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_8f5b0z0OQDiInXf,R_8f5b0z0OQDiInXf,Default Response Set,8/7/17 13:20,2,Casual
40,58,Dissatisfied,1,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,2,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_5cmyWmA8fSjrR9X,R_5cmyWmA8fSjrR9X,Default Response Set,8/7/17 13:20,2,Casual
20,27,Dissatisfied,1,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,2,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_8f5b0z0OQDiInXf,R_8f5b0z0OQDiInXf,Default Response Set,8/7/17 13:20,2,Casual
40,58,Dissatisfied,1,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,2,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_5cmyWmA8fSjrR9X,R_5cmyWmA8fSjrR9X,Default Response Set,8/7/17 13:20,2,Casual
20,27,Highly Satisfied,0,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,4,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_8f5b0z0OQDiInXf,R_8f5b0z0OQDiInXf,Default Response Set,8/7/17 13:20,2,Casual
40,58,Highly Satisfied,0,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,4,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_5cmyWmA8fSjrR9X,R_5cmyWmA8fSjrR9X,Default Response Set,8/7/17 13:20,2,Casual
20,27,Dissatisfied,1,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,2,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_8f5b0z0OQDiInXf,R_8f5b0z0OQDiInXf,Default Response Set,8/7/17 13:20,2,Casual
40,58,Highly Satisfied,0,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,4,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_5cmyWmA8fSjrR9X,R_5cmyWmA8fSjrR9X,Default Response Set,8/7/17 13:20,2,Casual
20,27,Highly Satisfied,0,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,4,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_8f5b0z0OQDiInXf,R_8f5b0z0OQDiInXf,Default Response Set,8/7/17 13:20,2,Casual
40,44,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_cI2gMPVlsbKMB6d,R_cI2gMPVlsbKMB6d,Default Response Set,8/7/17 13:20,2,Frequent
20,37,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_dmzDB9GyaAZNrk9,R_dmzDB9GyaAZNrk9,Default Response Set,8/7/17 13:20,2,Frequent
40,44,Highly Dissatisfied,1,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,1,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_cI2gMPVlsbKMB6d,R_cI2gMPVlsbKMB6d,Default Response Set,8/7/17 13:20,2,Frequent
20,37,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_dmzDB9GyaAZNrk9,R_dmzDB9GyaAZNrk9,Default Response Set,8/7/17 13:20,2,Frequent
40,44,Highly Dissatisfied,1,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,1,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_cI2gMPVlsbKMB6d,R_cI2gMPVlsbKMB6d,Default Response Set,8/7/17 13:20,2,Frequent
20,37,Highly Dissatisfied,1,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,1,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_dmzDB9GyaAZNrk9,R_dmzDB9GyaAZNrk9,Default Response Set,8/7/17 13:20,2,Frequent
40,44,Highly Satisfied,0,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,4,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_cI2gMPVlsbKMB6d,R_cI2gMPVlsbKMB6d,Default Response Set,8/7/17 13:20,2,Frequent
20,37,Highly Dissatisfied,1,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,1,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_dmzDB9GyaAZNrk9,R_dmzDB9GyaAZNrk9,Default Response Set,8/7/17 13:20,2,Frequent
40,44,Dissatisfied,1,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,2,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_cI2gMPVlsbKMB6d,R_cI2gMPVlsbKMB6d,Default Response Set,8/7/17 13:20,2,Frequent
20,37,Highly Dissatisfied,1,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,1,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_dmzDB9GyaAZNrk9,R_dmzDB9GyaAZNrk9,Default Response Set,8/7/17 13:20,2,Frequent
40,44,Highly Dissatisfied,1,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,1,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_cI2gMPVlsbKMB6d,R_cI2gMPVlsbKMB6d,Default Response Set,8/7/17 13:20,2,Frequent
20,37,Highly Dissatisfied,1,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,1,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_dmzDB9GyaAZNrk9,R_dmzDB9GyaAZNrk9,Default Response Set,8/7/17 13:20,2,Frequent
40,41,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_6DKekhBYnbj7Mix,R_6DKekhBYnbj7Mix,Default Response Set,8/7/17 13:20,2,One-off
60,75,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_6tjdqrMw5znoxmJ,R_6tjdqrMw5znoxmJ,Default Response Set,8/7/17 13:20,2,One-off
40,41,Highly Dissatisfied,1,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,1,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_6DKekhBYnbj7Mix,R_6DKekhBYnbj7Mix,Default Response Set,8/7/17 13:20,2,One-off
60,75,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_6tjdqrMw5znoxmJ,R_6tjdqrMw5znoxmJ,Default Response Set,8/7/17 13:20,2,One-off
40,41,Highly Satisfied,0,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,4,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_6DKekhBYnbj7Mix,R_6DKekhBYnbj7Mix,Default Response Set,8/7/17 13:20,2,One-off
60,75,Dissatisfied,1,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,2,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_6tjdqrMw5znoxmJ,R_6tjdqrMw5znoxmJ,Default Response Set,8/7/17 13:20,2,One-off
40,41,Dissatisfied,1,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,2,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_6DKekhBYnbj7Mix,R_6DKekhBYnbj7Mix,Default Response Set,8/7/17 13:20,2,One-off
60,75,Highly Dissatisfied,1,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,1,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_6tjdqrMw5znoxmJ,R_6tjdqrMw5znoxmJ,Default Response Set,8/7/17 13:20,2,One-off
40,41,Satisfied,0,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,3,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_6DKekhBYnbj7Mix,R_6DKekhBYnbj7Mix,Default Response Set,8/7/17 13:20,2,One-off
60,75,Highly Dissatisfied,1,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,1,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_6tjdqrMw5znoxmJ,R_6tjdqrMw5znoxmJ,Default Response Set,8/7/17 13:20,2,One-off
40,41,Dissatisfied,1,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,2,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_6DKekhBYnbj7Mix,R_6DKekhBYnbj7Mix,Default Response Set,8/7/17 13:20,2,One-off
60,75,Highly Dissatisfied,1,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,1,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_6tjdqrMw5znoxmJ,R_6tjdqrMw5znoxmJ,Default Response Set,8/7/17 13:20,2,One-off
60,72,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_0kpqFOkHJ5Mg0AZ,R_0kpqFOkHJ5Mg0AZ,Default Response Set,8/7/17 13:20,2,Casual
40,47,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_9LeINEEA7nTe36R,R_9LeINEEA7nTe36R,Default Response Set,8/7/17 13:20,2,Casual
40,42,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_ahNdpgDpyRRpb6d,R_ahNdpgDpyRRpb6d,Default Response Set,8/7/17 13:20,2,Casual
60,72,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_0kpqFOkHJ5Mg0AZ,R_0kpqFOkHJ5Mg0AZ,Default Response Set,8/7/17 13:20,2,Casual
40,47,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_9LeINEEA7nTe36R,R_9LeINEEA7nTe36R,Default Response Set,8/7/17 13:20,2,Casual
40,42,Dissatisfied,1,Food,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,5,2,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_ahNdpgDpyRRpb6d,R_ahNdpgDpyRRpb6d,Default Response Set,8/7/17 13:20,2,Casual
60,72,Highly Dissatisfied,1,Reception,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,3,1,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_0kpqFOkHJ5Mg0AZ,R_0kpqFOkHJ5Mg0AZ,Default Response Set,8/7/17 13:20,2,Casual
40,47,Highly Dissatisfied,1,Reception,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,3,1,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_9LeINEEA7nTe36R,R_9LeINEEA7nTe36R,Default Response Set,8/7/17 13:20,2,Casual
40,42,Highly Dissatisfied,1,Reception,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,3,1,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_ahNdpgDpyRRpb6d,R_ahNdpgDpyRRpb6d,Default Response Set,8/7/17 13:20,2,Casual
60,72,Highly Dissatisfied,1,Reservation Process,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,1,1,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_0kpqFOkHJ5Mg0AZ,R_0kpqFOkHJ5Mg0AZ,Default Response Set,8/7/17 13:20,2,Casual
40,47,Highly Satisfied,0,Reservation Process,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,1,4,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_9LeINEEA7nTe36R,R_9LeINEEA7nTe36R,Default Response Set,8/7/17 13:20,2,Casual
40,42,Highly Satisfied,0,Reservation Process,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,1,4,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_ahNdpgDpyRRpb6d,R_ahNdpgDpyRRpb6d,Default Response Set,8/7/17 13:20,2,Casual
60,72,Highly Dissatisfied,1,Server,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,4,1,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_0kpqFOkHJ5Mg0AZ,R_0kpqFOkHJ5Mg0AZ,Default Response Set,8/7/17 13:20,2,Casual
40,47,Highly Dissatisfied,1,Server,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,4,1,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_9LeINEEA7nTe36R,R_9LeINEEA7nTe36R,Default Response Set,8/7/17 13:20,2,Casual
40,42,Highly Dissatisfied,1,Server,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,4,1,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_ahNdpgDpyRRpb6d,R_ahNdpgDpyRRpb6d,Default Response Set,8/7/17 13:20,2,Casual
60,72,Dissatisfied,1,Waiting Time,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,2,2,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_0kpqFOkHJ5Mg0AZ,R_0kpqFOkHJ5Mg0AZ,Default Response Set,8/7/17 13:20,2,Casual
40,47,Dissatisfied,1,Waiting Time,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,2,2,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_9LeINEEA7nTe36R,R_9LeINEEA7nTe36R,Default Response Set,8/7/17 13:20,2,Casual
40,42,Satisfied,0,Waiting Time,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,2,3,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_ahNdpgDpyRRpb6d,R_ahNdpgDpyRRpb6d,Default Response Set,8/7/17 13:20,2,Casual
60,75,Highly Dissatisfied,1,Cleanliness,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,6,1,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_3xbGuSiJF7LMv3f,R_3xbGuSiJF7LMv3f,Default Response Set,8/7/17 13:20,2,Frequent
60,73,Dissatisfied,1,Cleanliness,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,6,2,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_8ACjnoPIGYyjvzn,R_8ACjnoPIGYyjvzn,Default Response Set,8/7/17 13:20,2,Frequent
60,75,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_3xbGuSiJF7LMv3f,R_3xbGuSiJF7LMv3f,Default Response Set,8/7/17 13:20,2,Frequent
60,73,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_8ACjnoPIGYyjvzn,R_8ACjnoPIGYyjvzn,Default Response Set,8/7/17 13:20,2,Frequent
60,75,Highly Dissatisfied,1,Reception,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,3,1,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_3xbGuSiJF7LMv3f,R_3xbGuSiJF7LMv3f,Default Response Set,8/7/17 13:20,2,Frequent
60,73,Dissatisfied,1,Reception,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,3,2,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_8ACjnoPIGYyjvzn,R_8ACjnoPIGYyjvzn,Default Response Set,8/7/17 13:20,2,Frequent
60,75,Highly Satisfied,0,Reservation Process,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,1,4,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_3xbGuSiJF7LMv3f,R_3xbGuSiJF7LMv3f,Default Response Set,8/7/17 13:20,2,Frequent
60,73,Satisfied,0,Reservation Process,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,1,3,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_8ACjnoPIGYyjvzn,R_8ACjnoPIGYyjvzn,Default Response Set,8/7/17 13:20,2,Frequent
60,75,Highly Dissatisfied,1,Server,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,4,1,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_3xbGuSiJF7LMv3f,R_3xbGuSiJF7LMv3f,Default Response Set,8/7/17 13:20,2,Frequent
60,73,Dissatisfied,1,Server,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,4,2,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_8ACjnoPIGYyjvzn,R_8ACjnoPIGYyjvzn,Default Response Set,8/7/17 13:20,2,Frequent
60,75,Highly Dissatisfied,1,Waiting Time,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,2,1,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_3xbGuSiJF7LMv3f,R_3xbGuSiJF7LMv3f,Default Response Set,8/7/17 13:20,2,Frequent
60,73,Dissatisfied,1,Waiting Time,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,2,2,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_8ACjnoPIGYyjvzn,R_8ACjnoPIGYyjvzn,Default Response Set,8/7/17 13:20,2,Frequent
40,43,Dissatisfied,1,Cleanliness,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,6,2,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_095xwTZAlkIkrSR,R_095xwTZAlkIkrSR,Default Response Set,8/7/17 13:20,2,One-off
40,43,Satisfied,0,Food,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,5,3,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_095xwTZAlkIkrSR,R_095xwTZAlkIkrSR,Default Response Set,8/7/17 13:20,2,One-off
40,43,Dissatisfied,1,Reception,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,3,2,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_095xwTZAlkIkrSR,R_095xwTZAlkIkrSR,Default Response Set,8/7/17 13:20,2,One-off
40,43,Highly Satisfied,0,Reservation Process,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,1,4,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_095xwTZAlkIkrSR,R_095xwTZAlkIkrSR,Default Response Set,8/7/17 13:20,2,One-off
40,43,Dissatisfied,1,Server,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,4,2,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_095xwTZAlkIkrSR,R_095xwTZAlkIkrSR,Default Response Set,8/7/17 13:20,2,One-off
40,43,Highly Satisfied,0,Waiting Time,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,2,4,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_095xwTZAlkIkrSR,R_095xwTZAlkIkrSR,Default Response Set,8/7/17 13:20,2,One-off
